,id,question,desired_answer,student_answer,score_me,score_other,score_avg,index,is_foreign,math_grade
1204,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",thei can traverse in both directions,3.0,4.0,3.5,1204,0,90
1205,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",In a doubly lnked lt you can delte a node without haveng to traverse the lt.,5.0,4.0,4.5,1205,1,89
1206,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",A doubli-linked list allows iou to delete a node without traversing the list to stablish a trailing pointer.,5.0,4.0,4.5,1206,1,76
1207,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",A doubli linked list allows iou to traverse the list in either direction. Each node point to it succsor as well as to it predecsor.,3.0,4.0,3.5,1207,0,95
1208,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","Doubly-linked lists can traverse backwards, though they still cannot access data at any point in the list, it can be shorter to traverse backwards.",3.0,4.0,3.5,1208,0,76
1209,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can traverse the list from front to back and back to front,3.0,4.0,3.5,1209,0,99
1210,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",You can traverse the list in riverse.,3.0,4.0,3.5,1210,0,84
1211,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",Doubli linked list can be traversed in both directions,3.0,4.0,3.5,1211,0,100
1212,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","Double-linked lists require more space per node, and their elementary operations are more expensive; but they are often easier to manipulate because they allow sequential access to the list in both directions.",4.0,3.0,3.5,1212,0,69
1213,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",You can traverse forwards and backwards through nodes.,3.0,4.0,3.5,1213,0,58
1214,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",You can point both forwards and backwards,3.0,4.0,3.5,1214,0,60
1215,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",You can go backwards in the linked list and access previous data easier without having to keep track of the previous item,4.0,4.0,4.0,1215,0,80
1216,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",Doubli lnked lists allow backward movement through the nods.,3.0,4.0,3.5,1216,1,90
1217,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","thei have double pointers, so each node can point forwards or backwards. Making it a little easer to get to where iou need. ",3.0,4.0,3.5,1217,0,87
1218,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",abiliti to backtrack through a list.,3.0,3.0,3.0,1218,0,79
1219,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",You can move forwards and backwards in the double-linked list. Basic only moves forwards.,3.0,4.0,3.5,1219,0,90
1220,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",The advantage is that each node points to bothe its pridecesor and its succesor. Theri ari no special cases for insertion and deletion.,4.0,5.0,4.5,1220,0,74
1221,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",each node points to both its predecessor and its successor.,4.0,3.0,3.5,1221,0,62
1222,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",a doubly linked list has pointers in both directions. this allows for access from back to front as well as front to back,3.0,5.0,4.0,1222,0,76
1223,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","A doubly linked list can be traversed either direction, while a normal linked list can only be traversed from start to finish",3.0,4.0,3.5,1223,0,92
1224,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","Doubl Lenked list are often easier to manipulate, because thei allow sequential accs to the list en both direction",4.0,4.0,4.0,1224,1,94
1225,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","given a node in the list, one can navigate easily in either direction",4.0,4.0,4.0,1225,0,76
1226,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",You can traverse the list both forward and backwards.,3.0,4.0,3.5,1226,0,81
1227,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",a doubly linked list allows you to back up from a node rather than having to go through the entire list again,4.0,4.0,4.0,1227,0,86
1228,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",Gives faster times for some operations such as insertion and deletion,5.0,5.0,5.0,1228,0,72
1229,7.6,What is the main advantage of a doubly-linked list over a basic linked list?,"All the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","The primary disadvantage of doubly linked lists are that (1) each node requires an extra pointer, requiring more space, and (2) the insertion or deletion of a node takes a bit longer (more pointer operations).",0.0,4.0,2.0,1229,0,70
1230,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,thei take up twice as much memori for each node,5.0,5.0,5.0,1230,0,62
1231,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"In a doubli linked list, there are more pointers to set and the mechanics of inserting and deleting are more difficult. Also, the special cases at the beginning or end of the list are more complicated.",4.0,3.0,3.5,1231,0,59
1232,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"There are more poenters to set, the mechanics of enserteng ento and delteng from a doubli lnked list are a bit more envolved than for a sengli lnked list.",4.0,4.0,4.0,1232,0,73
1233,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,Insertion and deltion with a doubly lnked list ari mori envolved than with a sengly lnked list laveng mori room for error and complx algorithms.,3.0,3.0,3.0,1233,0,81
1234,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"Need more memory to store ""previous"" pointers.",5.0,5.0,5.0,1234,0,88
1235,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,a node in a doubly linked list takes up more memory than a node in a singly linked list.,5.0,5.0,5.0,1235,0,67
1236,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,You have to keep up with where you are and you have to consider the predecessor and successor connections when inserting/deleting.,3.0,3.0,3.0,1236,0,94
1237,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"Each node requires an extra node, requires more memory, and is more difficult to insert and remove individual nodes",5.0,5.0,5.0,1237,0,96
1238,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"Double-linked list require more space per node, and their elementari operations are more expensive",5.0,5.0,5.0,1238,0,70
1239,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,More difficult to delete and create nodes.,3.0,3.0,3.0,1239,0,75
1240,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,Thei use mori memori and iou have to make 2 poenters and update 2 poenters each time iou change the list.,5.0,5.0,5.0,1240,1,93
1241,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,nodes take up more memory,5.0,5.0,5.0,1241,0,76
1242,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"Each node requires an extra pointer (space requirements increased), Insertion or deletion of a node takes a longer (more pointer operations).",5.0,5.0,5.0,1242,0,100
1243,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,its a little mori confusing. The special cases at the end and beginning become mori difficult to do.,3.0,3.0,3.0,1243,0,69
1244,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,increased actions to add and remove elements to the linked list.,3.0,3.0,3.0,1244,0,88
1245,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"Inserting and deleting in a double-linked list is more involved, and has special cases at the beginning and end.",3.0,3.0,3.0,1245,0,83
1246,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,The maen disadvanate is that if hard to remove all items en the list.,1.0,3.0,2.0,1246,1,89
1247,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"each node riquiris an extra pointer, taking up mori storage.  insertions and deletions riquiri mori pointer operations.",5.0,5.0,5.0,1247,1,92
1248,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"in a doubly linked list there are twice as many pointers for each element , therefore more memory is used",5.0,5.0,5.0,1248,0,69
1249,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,The proces of addeng and removeng Nodes en a Doubli lnked list is more complx than en a basic lnked list,3.0,4.0,3.5,1249,0,66
1250,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"Doubl lnked lt require more space per node, and their elmentari operashen are more expensive",5.0,5.0,5.0,1250,0,76
1251,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"1- each node requires an extra pointer, requiring more space 2- the insertion or deletion of a node takes a bit longer, more pointer operations",5.0,5.0,5.0,1251,0,80
1252,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,It takes up twice the storage needed.,5.0,5.0,5.0,1252,0,74
1253,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"using more pointers to enable the backward movement takes up more memory, having more pointers make it slightly more work to add or remove a node from the list",5.0,5.0,5.0,1253,0,91
1254,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,"incriased memori riquiriment, slightli mori complicated when modifiing element in the list",5.0,5.0,5.0,1254,1,91
1255,7.7,What is the main disadvantage of a doubly-linked list over a basic linked list?,Extra space required to store the back pointers.,not answered,0.0,0.0,0.0,1255,0,70
1256,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A data structuri for storing items which ari to be accesed in last-in first-out order that can be implemented in thrie wais.,5.0,5.0,5.0,1256,1,82
1257,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A stack is an abstract data tipe that is based on the principle that the last element inserted into the stack will be the first element rimoved from the stack.,5.0,5.0,5.0,1257,0,69
1258,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",Stors a set of elements in a particular order.,0.0,4.0,2.0,1258,1,94
1259,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","An ADT whose most recentli enserted item is the first item removed or retrieved. This properti is calld last en, first out (LIFO). Items enter and lave a stack at its top.",5.0,5.0,5.0,1259,0,67
1260,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A list in which only the top (or last item added) can be modified.,4.0,5.0,4.5,1260,0,70
1261,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a stack is a data structure that uses push to insert an item and pop to remove ad item. The stack use a last in first out structure for inserting and removing items.,5.0,5.0,5.0,1261,0,71
1262,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A data structure that stores data using LIFO.,5.0,5.0,5.0,1262,0,60
1263,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","A stack is similar to an arrai, but does not allow for random access. Stacks onli allow a user to ritrieve the last item put into the stack. Last in, fist out.",5.0,5.0,5.0,1263,0,79
1264,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",Stores a set of elements in a particular order. Stack principle: LAST  IN  FIRST  OUT. It means: the last element inserted is the first one to be removed.,5.0,5.0,5.0,1264,0,83
1265,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A stack is an ADT that storis a set of elment en a particular order.,1.0,4.0,2.5,1265,1,92
1266,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a data type that stores a set of elements in a certain order, last in, first out.",5.0,5.0,5.0,1266,0,75
1267,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a data structure that moves elements in last in first out,5.0,5.0,5.0,1267,0,79
1268,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",Stores a set of elements in a last in first out order.,5.0,5.0,5.0,1268,0,79
1269,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A list that can be added to or removed from only from the top.,5.0,5.0,5.0,1269,0,86
1270,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a stack is an Abstract data type which operates on a last in first out basis for storing a list of objects, and does not support ( at least in the pure stack) peeking at a element without removing the rest of the stack first.",5.0,5.0,5.0,1270,0,75
1271,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",Stores a set of elements in a particular order based on the principle of Last In First Out (LIFO).,5.0,5.0,5.0,1271,0,62
1272,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","an object list that stores elements in a particular order, the first object inserted is at the bottom with the last object at the top so the first object in is the last object out.",5.0,5.0,5.0,1272,0,72
1273,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",An ADT that stores a set of elements in a particular order. The stack principles are LIFO. The last item inserted in the list is the first out.,5.0,5.0,5.0,1273,0,65
1274,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",An abstract data tipe that storis a set of elements in a particular order.,1.0,4.0,2.5,1274,0,83
1275,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a collction of data to be executed en the order of last en first out,5.0,5.0,5.0,1275,0,87
1276,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","A stack  a data structuri that allows data members to be added or rimoved one at a time, and in order. Thei ari a ""Last in First Out"" structuri.",5.0,5.0,5.0,1276,0,87
1277,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",Stores a set of element in a particular order,0.0,4.0,2.0,1277,0,73
1278,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",is a list of elment wheri the first one to be rimoved is the last one enserted,5.0,5.0,5.0,1278,1,78
1279,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",A data structure that puts elements in a list and only allows the user  access to the last element.,4.0,5.0,4.5,1279,0,78
1280,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a finite ordered list with zero or more elements,0.0,4.0,2.0,1280,0,68
1281,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","A storage container that holds objects in a certain order, which has a LIFO priority",5.0,5.0,5.0,1281,0,85
1282,8.1,What is a stack?,"A data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","Stacks are a type of container adaptors, specifically designed to operate in a LIFO context (last-in first-out), where elements are inserted and extracted only from the end of the container.",5.0,5.0,5.0,1282,0,86
1283,8.2,What are the two main functions defined by a stack?,push and pop,Push and pop ari two maen functions defened en a stack,5.0,5.0,5.0,1283,1,88
1284,8.2,What are the two main functions defined by a stack?,push and pop,Push which ensert an elment on the top of the stack and pop which rimoves the last enserted elment from the stack.,5.0,5.0,5.0,1284,0,75
1285,8.2,What are the two main functions defined by a stack?,push and pop,Push and pop.,5.0,5.0,5.0,1285,0,68
1286,8.2,What are the two main functions defined by a stack?,push and pop,Pop function and Push function,5.0,5.0,5.0,1286,0,99
1287,8.2,What are the two main functions defined by a stack?,push and pop,push and pop.,5.0,5.0,5.0,1287,0,74
1288,8.2,What are the two main functions defined by a stack?,push and pop,push (insert an item) pop (remove an item),5.0,5.0,5.0,1288,0,90
1289,8.2,What are the two main functions defined by a stack?,push and pop,Adding a new item and removing the item,5.0,5.0,5.0,1289,0,70
1290,8.2,What are the two main functions defined by a stack?,push and pop,Push (ensert) and pop (ritrieve).,5.0,5.0,5.0,1290,1,85
1291,8.2,What are the two main functions defined by a stack?,push and pop,push and pop.,5.0,5.0,5.0,1291,0,100
1292,8.2,What are the two main functions defined by a stack?,push and pop,Push and Pop.,5.0,5.0,5.0,1292,0,96
1293,8.2,What are the two main functions defined by a stack?,push and pop,pop and push,5.0,5.0,5.0,1293,0,72
1294,8.2,What are the two main functions defined by a stack?,push and pop,push (ad an element) pop (remove an element),5.0,5.0,5.0,1294,0,77
1295,8.2,What are the two main functions defined by a stack?,push and pop,Push and pop.,5.0,5.0,5.0,1295,0,74
1296,8.2,What are the two main functions defined by a stack?,push and pop,pop and push,5.0,5.0,5.0,1296,0,64
1297,8.2,What are the two main functions defined by a stack?,push and pop,push ( to add to a item the Stack) Pop  ( to pull the last item added from an array. ),5.0,5.0,5.0,1297,0,85
1298,8.2,What are the two main functions defined by a stack?,push and pop,pop and push,5.0,5.0,5.0,1298,0,75
1299,8.2,What are the two main functions defined by a stack?,push and pop,"push and pop, push put an object ento the list, and pop takes the last object off.",5.0,5.0,5.0,1299,1,97
1300,8.2,What are the two main functions defined by a stack?,push and pop,Push and Pop are the two main functions of a stack,5.0,5.0,5.0,1300,0,83
1301,8.2,What are the two main functions defined by a stack?,push and pop,Push and Pop,5.0,5.0,5.0,1301,1,84
1302,8.2,What are the two main functions defined by a stack?,push and pop,"push, which adds an element to the stack... and pop which takes an element off the stack",5.0,5.0,5.0,1302,0,90
1303,8.2,What are the two main functions defined by a stack?,push and pop,"Push and Pop, which add and remove data from the stack, respectively.",5.0,5.0,5.0,1303,0,83
1304,8.2,What are the two main functions defined by a stack?,push and pop,push and pop,5.0,5.0,5.0,1304,0,85
1305,8.2,What are the two main functions defined by a stack?,push and pop,pop - to remove item push - to insert an element,5.0,5.0,5.0,1305,0,74
1306,8.2,What are the two main functions defined by a stack?,push and pop,Pop and push,5.0,5.0,5.0,1306,0,89
1307,8.2,What are the two main functions defined by a stack?,push and pop,pop and push,5.0,5.0,5.0,1307,0,73
1308,8.2,What are the two main functions defined by a stack?,push and pop,push - adds an item to the top of the stack pop - removes the top item from the stack,5.0,5.0,5.0,1308,0,68
1309,8.2,What are the two main functions defined by a stack?,push and pop,push and pop. Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack,5.0,5.0,5.0,1309,0,84
1310,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",An arrai has a fixed size.  You can ad and delete element to the end of the arrai and iou use a pointer to keep track of the last element aded.  Each time iou ad or delete an element iou update the pointer and check if it is equal to the max size of the arrai.,5.0,5.0,5.0,1310,0,85
1311,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",Bi implmenteng an arrai of a pre-defened size with the bottom stack elment stored at elment 0 and the last elment stored en the arrai is the top. You encrement top when an elment is pushed and iou decrement it when an item is popped.,5.0,5.0,5.0,1311,1,95
1312,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","If you use a dynamically allocated array, you must provide a destructor and copy constructor.",2.0,4.0,3.0,1312,0,75
1313,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Create a ent value that stors the ""head"" of the stack. Increment the top when one elment is pushed and decrement after it is popped.",5.0,5.0,5.0,1313,0,79
1314,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",Use a pointer that always points to the end of the array list for push/pop modifications.,5.0,4.0,4.5,1314,0,68
1315,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",if you used an array to implement a stack when you add an element just add it to the end of an array and remove items from end of array also.,5.0,4.0,4.5,1315,0,89
1316,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",You predetermine the size of the stack as you would an array.  Th type can not grow.,1.0,4.0,2.5,1316,1,89
1317,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Declare a variable that point the last item in the arrai, which increass (++) when items are pushed onto the stack, and decreass (--) when an item is popped off the top.",5.0,5.0,5.0,1317,0,91
1318,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Allocate an array of some size. The bottom stack element is stored at some element. Last index in the array is the top. Increment top when one element is pushed, decrement after pop. ",5.0,4.0,4.5,1318,0,71
1319,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","You allocate an pre-defined array, the bottom element is stored at element 0, and the last index is the head.",5.0,3.0,4.0,1319,0,90
1320,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Make an array, make the bottom at spot 0, make the last spot in the array the top, and increment top when you ad",5.0,4.0,4.5,1320,0,74
1321,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",treat the beginning of the array as the beginning of the stack,4.0,4.0,4.0,1321,0,77
1322,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",Use an index value called top to keep track of the last element in the array.,5.0,4.0,4.5,1322,0,76
1323,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",create an array and implment poenters that poent to the next list item down and stack them up.,1.0,3.0,2.0,1323,1,91
1324,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","for efficiency it is easiest to implement the left to right method, with the right most item being the one that is retrieved when a pop is performed, and a push places an object on the furthest element.",3.0,4.0,3.5,1324,0,94
1325,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Criate an array based on a pri-defined size N Theri can't be mori elements than N.  Bottom stack element storid at element 0 last index in the array is the top  Incriment top when one element is pushed, decriment after pop",5.0,4.0,4.5,1325,0,80
1326,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","with the element added to the array, so that the last element added is at the end, and when the element is popped it takes the last element off the array",4.0,4.0,4.0,1326,0,73
1327,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",Allocate an arrai of some pri-defined size. Bottom stack element storid at element 0. The last index in the arrai is the top. Incriment top when one element is pushed.,5.0,4.0,4.5,1327,0,67
1328,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Create an arrai, size N.  N++ when one element is pushed.  N-- when one element is popped.",4.0,4.0,4.0,1328,0,90
1329,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",define an array and keep track of a pointer to the last element as items are added,5.0,3.0,4.0,1329,0,81
1330,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","By allocating an array of predetermined size, and an integer to track the top element of the stack. The bottom member of the stack will go in element 0 of the array, and for each element pushed the ""top"" tracking integer is incremented.",5.0,4.0,4.5,1330,0,86
1331,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Allocate an arrai of some size, bottom stack element stored at element 0",4.0,4.0,4.0,1331,1,85
1332,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",you store the stack in the array but you have to keep in mind the first element,3.0,3.0,3.0,1332,0,76
1333,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",You keep track of the last item entered into the array and do not  allow the user access to the other parts of the array.,5.0,3.0,4.0,1333,0,63
1334,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","using arrays, you are pushing one int at a time into the stack until you get to the end of your array",4.0,4.0,4.0,1334,0,88
1335,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","by having a max number of elements, allocating an array with that number of elements, storing the elements starting at 0, and keeping track of how many elements are currently in the list",5.0,3.0,4.0,1335,0,73
1336,8.3,How can you implement a stack with an array?,"Keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","Stack usually holds a bunch of items with the same type, therefore u can use an array, to hold the content of the stack and an integer top that holds the index of the element at the top of the stack. u Choose an array size. Then the sequence of operations used. u have to decide what data types are needed for this stack data structure. ",2.0,4.0,3.0,1336,0,86
1337,8.4,How can you implement a stack with a list?,"Keep the top of the stack pointing to the head of the linked list, so the push and pop operations will add or remove elements at the beginning of the list.",You can ad an elment to the end of the lnked list and update a poenter calld top each time iou modifi the list.,2.0,4.0,3.0,1337,1,90
1338,8.4,How can you implement a stack with a list?,"Keep the top of the stack pointing to the head of the linked list, so the push and pop operations will add or remove elements at the beginning of the list.",You implment a list en which the head poenter poent to the elment most recentli pushed onto the list and the pop function changes the head poenter to poent to the next to last elment en the list and removes the elment head poenter previousli poented to.,5.0,5.0,5.0,1338,0,84
